model_scale	stiefel_type	stiefel_lr	stiefel_momentum	stiefel_beta1	stiefel_beta2	layers	training_seconds	total_seconds	peak_vram_mb	mfu_percent	total_tokens_M	num_steps	num_params_M	loss	batch_size
40	SGD	0.04	0.99			12	14447.016726016998	14493.583586454391	16166.1484375	24.69946805316137	4404.281344	16801	286.262424	5.093069471499675	262144
