---------------------------------------
Begin Slurm Prolog: Apr-07-2026 19:14:22
Job ID:    6326618
User ID:   clinder9
Account:   gts-mtao8
Job name:  autoresearch
Partition: gpu-v100
QOS:       inferno
---------------------------------------
Resolved 54 packages in 1ms
Audited 47 packages in 63ms
Cache directory: /storage/home/hcoda1/7/clinder9/.cache/autoresearch

Data: all 11 shards already downloaded at /storage/home/hcoda1/7/clinder9/.cache/autoresearch/data

Tokenizer: already trained at /storage/home/hcoda1/7/clinder9/.cache/autoresearch/tokenizer

Done! Ready to train.
train
Starting cuda cuda
nproc_per_node 1 1
starting:  {'model_scale': 20, 'stiefel_lr': 0.0001, 'stiefel_momentum': 0.9, 'stiefel_beta1': 0.8, 'stiefel_beta2': 0.95, 'total_batch_size': 32768, 'stiefel_type': 'Adam', 'layers': 4} cuda
type Adam cuda cuda
stiefel optimizer is None False
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
step 00000 (0.0%) | loss: 9.010836 | lrm: 1.00 | dt: 29184ms | tok/sec: 1,122 | mfu: 0.0% | epoch: 1 | remaining: 3600s    Percent tokens: 0.0%
step 00001 (0.1%) | loss: 9.092336 | lrm: 1.00 | dt: 404ms | tok/sec: 81,148 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.1%
step 00002 (0.1%) | loss: 8.896285 | lrm: 1.00 | dt: 402ms | tok/sec: 81,566 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.1%
step 00003 (0.1%) | loss: 8.683566 | lrm: 1.00 | dt: 392ms | tok/sec: 83,606 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.1%
step 00004 (0.2%) | loss: 8.428085 | lrm: 1.00 | dt: 391ms | tok/sec: 83,771 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.2%
step 00005 (0.2%) | loss: 8.223431 | lrm: 1.00 | dt: 391ms | tok/sec: 83,751 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.2%
step 00006 (0.2%) | loss: 8.052834 | lrm: 1.00 | dt: 390ms | tok/sec: 84,010 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.2%
step 00007 (0.2%) | loss: 7.903089 | lrm: 1.00 | dt: 390ms | tok/sec: 83,989 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.2%
step 00008 (0.3%) | loss: 7.759653 | lrm: 1.00 | dt: 390ms | tok/sec: 84,029 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.3%
step 00009 (0.3%) | loss: 7.621653 | lrm: 1.00 | dt: 392ms | tok/sec: 83,572 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.3%
step 00010 (0.3%) | loss: 7.494554 | lrm: 1.00 | dt: 390ms | tok/sec: 84,007 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.3%
step 00011 (0.4%) | loss: 7.368107 | lrm: 1.00 | dt: 404ms | tok/sec: 81,144 | mfu: 0.5% | epoch: 1 | remaining: 3600s    Percent tokens: 0.4%
step 00012 (0.4%) | loss: 7.256582 | lrm: 1.00 | dt: 402ms | tok/sec: 81,587 | mfu: 0.5% | epoch: 1 | remaining: 3599s    Percent tokens: 0.4%
step 00013 (0.4%) | loss: 7.143664 | lrm: 1.00 | dt: 402ms | tok/sec: 81,562 | mfu: 0.5% | epoch: 1 | remaining: 3599s    Percent tokens: 0.4%
step 00014 (0.5%) | loss: 7.034987 | lrm: 1.00 | dt: 403ms | tok/sec: 81,285 | mfu: 0.5% | epoch: 1 | remaining: 3598s    Percent tokens: 0.5%
step 00015 (0.5%) | loss: 6.940756 | lrm: 1.00 | dt: 403ms | tok/sec: 81,363 | mfu: 0.5% | epoch: 1 | remaining: 3598s    Percent tokens: 0.5%
step 00016 (0.5%) | loss: 6.848055 | lrm: 1.00 | dt: 404ms | tok/sec: 81,147 | mfu: 0.5% | epoch: 1 | remaining: 3598s    Percent tokens: 0.5%
step 00017 (0.6%) | loss: 6.766242 | lrm: 1.00 | dt: 403ms | tok/sec: 81,273 | mfu: 0.5% | epoch: 1 | remaining: 3597s    Percent tokens: 0.6%
step 00018 (0.6%) | loss: 6.698609 | lrm: 1.00 | dt: 402ms | tok/sec: 81,517 | mfu: 0.5% | epoch: 1 | remaining: 3597s    Percent tokens: 0.6%
step 00019 (0.6%) | loss: 6.620966 | lrm: 1.00 | dt: 403ms | tok/sec: 81,212 | mfu: 0.5% | epoch: 1 | remaining: 3596s    Percent tokens: 0.6%
step 00020 (0.7%) | loss: 6.564826 | lrm: 1.00 | dt: 402ms | tok/sec: 81,612 | mfu: 0.5% | epoch: 1 | remaining: 3596s    Percent tokens: 0.7%
step 00021 (0.7%) | loss: 6.493484 | lrm: 1.00 | dt: 391ms | tok/sec: 83,733 | mfu: 0.5% | epoch: 1 | remaining: 3596s    Percent tokens: 0.7%
step 00022 (0.7%) | loss: 6.444463 | lrm: 1.00 | dt: 392ms | tok/sec: 83,562 | mfu: 0.5% | epoch: 1 | remaining: 3595s    Percent tokens: 0.7%
step 00023 (0.7%) | loss: 6.387694 | lrm: 1.00 | dt: 391ms | tok/sec: 83,744 | mfu: 0.5% | epoch: 1 | remaining: 3595s    Percent tokens: 0.7%
step 00024 (0.8%) | loss: 6.338354 | lrm: 1.00 | dt: 392ms | tok/sec: 83,535 | mfu: 0.5% | epoch: 1 | remaining: 3594s    Percent tokens: 0.8%
step 00025 (0.8%) | loss: 6.289497 | lrm: 1.00 | dt: 390ms | tok/sec: 83,932 | mfu: 0.5% | epoch: 1 | remaining: 3594s    Percent tokens: 0.8%
step 00026 (0.8%) | loss: 6.239527 | lrm: 1.00 | dt: 392ms | tok/sec: 83,637 | mfu: 0.5% | epoch: 1 | remaining: 3594s    Percent tokens: 0.8%
step 00027 (0.9%) | loss: 6.208205 | lrm: 1.00 | dt: 391ms | tok/sec: 83,870 | mfu: 0.5% | epoch: 1 | remaining: 3593s    Percent tokens: 0.9%
step 00028 (0.9%) | loss: 6.163284 | lrm: 1.00 | dt: 392ms | tok/sec: 83,519 | mfu: 0.5% | epoch: 1 | remaining: 3593s    Percent tokens: 0.9%
step 00029 (0.9%) | loss: 6.128315 | lrm: 1.00 | dt: 390ms | tok/sec: 83,924 | mfu: 0.5% | epoch: 1 | remaining: 3592s    Percent tokens: 0.9%
step 00030 (1.0%) | loss: 6.099033 | lrm: 1.00 | dt: 396ms | tok/sec: 82,710 | mfu: 0.5% | epoch: 1 | remaining: 3592s    Percent tokens: 1.0%
step 00031 (1.0%) | loss: 6.066116 | lrm: 1.00 | dt: 391ms | tok/sec: 83,862 | mfu: 0.5% | epoch: 1 | remaining: 3592s    Percent tokens: 1.0%
step 00032 (1.0%) | loss: 6.034482 | lrm: 1.00 | dt: 392ms | tok/sec: 83,600 | mfu: 0.5% | epoch: 1 | remaining: 3591s    Percent tokens: 1.0%
step 00033 (1.1%) | loss: 6.007064 | lrm: 1.00 | dt: 391ms | tok/sec: 83,879 | mfu: 0.5% | epoch: 1 | remaining: 3591s    Percent tokens: 1.1%
step 00034 (1.1%) | loss: 5.980700 | lrm: 1.00 | dt: 391ms | tok/sec: 83,709 | mfu: 0.5% | epoch: 1 | remaining: 3590s    Percent tokens: 1.1%
step 00035 (1.1%) | loss: 5.958042 | lrm: 1.00 | dt: 391ms | tok/sec: 83,753 | mfu: 0.5% | epoch: 1 | remaining: 3590s    Percent tokens: 1.1%
step 00036 (1.2%) | loss: 5.931301 | lrm: 1.00 | dt: 392ms | tok/sec: 83,582 | mfu: 0.5% | epoch: 1 | remaining: 3590s    Percent tokens: 1.2%
step 00037 (1.2%) | loss: 5.919981 | lrm: 1.00 | dt: 390ms | tok/sec: 84,046 | mfu: 0.5% | epoch: 1 | remaining: 3589s    Percent tokens: 1.2%
step 00038 (1.2%) | loss: 5.900435 | lrm: 1.00 | dt: 393ms | tok/sec: 83,460 | mfu: 0.5% | epoch: 1 | remaining: 3589s    Percent tokens: 1.2%
step 00039 (1.2%) | loss: 5.879034 | lrm: 1.00 | dt: 390ms | tok/sec: 83,977 | mfu: 0.5% | epoch: 1 | remaining: 3589s    Percent tokens: 1.2%
step 00040 (1.3%) | loss: 5.862887 | lrm: 1.00 | dt: 393ms | tok/sec: 83,480 | mfu: 0.5% | epoch: 1 | remaining: 3588s    Percent tokens: 1.3%
step 00041 (1.3%) | loss: 5.844964 | lrm: 1.00 | dt: 391ms | tok/sec: 83,796 | mfu: 0.5% | epoch: 1 | remaining: 3588s    Percent tokens: 1.3%
step 00042 (1.3%) | loss: 5.831054 | lrm: 1.00 | dt: 392ms | tok/sec: 83,616 | mfu: 0.5% | epoch: 1 | remaining: 3587s    Percent tokens: 1.3%
step 00043 (1.4%) | loss: 5.812396 | lrm: 1.00 | dt: 390ms | tok/sec: 83,979 | mfu: 0.5% | epoch: 1 | remaining: 3587s    Percent tokens: 1.4%
step 00044 (1.4%) | loss: 5.793151 | lrm: 1.00 | dt: 392ms | tok/sec: 83,490 | mfu: 0.5% | epoch: 1 | remaining: 3587s    Percent tokens: 1.4%
step 00045 (1.4%) | loss: 5.780737 | lrm: 1.00 | dt: 392ms | tok/sec: 83,556 | mfu: 0.5% | epoch: 1 | remaining: 3586s    Percent tokens: 1.4%
step 00046 (1.5%) | loss: 5.758262 | lrm: 1.00 | dt: 392ms | tok/sec: 83,691 | mfu: 0.5% | epoch: 1 | remaining: 3586s    Percent tokens: 1.5%
step 00047 (1.5%) | loss: 5.747287 | lrm: 1.00 | dt: 391ms | tok/sec: 83,883 | mfu: 0.5% | epoch: 1 | remaining: 3585s    Percent tokens: 1.5%
step 00048 (1.5%) | loss: 5.735150 | lrm: 1.00 | dt: 392ms | tok/sec: 83,500 | mfu: 0.5% | epoch: 1 | remaining: 3585s    Percent tokens: 1.5%
step 00049 (1.6%) | loss: 5.727758 | lrm: 1.00 | dt: 390ms | tok/sec: 84,009 | mfu: 0.5% | epoch: 1 | remaining: 3585s    Percent tokens: 1.6%
step 00050 (1.6%) | loss: 5.715114 | lrm: 1.00 | dt: 394ms | tok/sec: 83,180 | mfu: 0.5% | epoch: 1 | remaining: 3584s    Percent tokens: 1.6%
step 00051 (1.6%) | loss: 5.710845 | lrm: 1.00 | dt: 390ms | tok/sec: 83,989 | mfu: 0.5% | epoch: 1 | remaining: 3584s    Percent tokens: 1.6%
step 00052 (1.7%) | loss: 5.705672 | lrm: 1.00 | dt: 392ms | tok/sec: 83,516 | mfu: 0.5% | epoch: 1 | remaining: 3583s    Percent tokens: 1.7%
step 00053 (1.7%) | loss: 5.695303 | lrm: 1.00 | dt: 391ms | tok/sec: 83,792 | mfu: 0.5% | epoch: 1 | remaining: 3583s    Percent tokens: 1.7%
step 00054 (1.7%) | loss: 5.683552 | lrm: 1.00 | dt: 395ms | tok/sec: 83,013 | mfu: 0.5% | epoch: 1 | remaining: 3583s    Percent tokens: 1.7%
step 00055 (1.7%) | loss: 5.678100 | lrm: 1.00 | dt: 390ms | tok/sec: 83,954 | mfu: 0.5% | epoch: 1 | remaining: 3582s    Percent tokens: 1.7%
step 00056 (1.8%) | loss: 5.668566 | lrm: 1.00 | dt: 394ms | tok/sec: 83,254 | mfu: 0.5% | epoch: 1 | remaining: 3582s    Percent tokens: 1.8%
step 00057 (1.8%) | loss: 5.656681 | lrm: 1.00 | dt: 393ms | tok/sec: 83,370 | mfu: 0.5% | epoch: 1 | remaining: 3581s    Percent tokens: 1.8%
step 00058 (1.8%) | loss: 5.659137 | lrm: 1.00 | dt: 393ms | tok/sec: 83,442 | mfu: 0.5% | epoch: 1 | remaining: 3581s    Percent tokens: 1.8%
step 00059 (1.9%) | loss: 5.641466 | lrm: 1.00 | dt: 391ms | tok/sec: 83,720 | mfu: 0.5% | epoch: 1 | remaining: 3581s    Percent tokens: 1.9%
step 00060 (1.9%) | loss: 5.637824 | lrm: 1.00 | dt: 393ms | tok/sec: 83,310 | mfu: 0.5% | epoch: 1 | remaining: 3580s    Percent tokens: 1.9%
step 00061 (1.9%) | loss: 5.636272 | lrm: 1.00 | dt: 390ms | tok/sec: 83,934 | mfu: 0.5% | epoch: 1 | remaining: 3580s    Percent tokens: 1.9%
step 00062 (2.0%) | loss: 5.629975 | lrm: 1.00 | dt: 392ms | tok/sec: 83,684 | mfu: 0.5% | epoch: 1 | remaining: 3580s    Percent tokens: 2.0%
step 00063 (2.0%) | loss: 5.627253 | lrm: 1.00 | dt: 390ms | tok/sec: 83,917 | mfu: 0.5% | epoch: 1 | remaining: 3579s    Percent tokens: 2.0%
step 00064 (2.0%) | loss: 5.618209 | lrm: 1.00 | dt: 392ms | tok/sec: 83,618 | mfu: 0.5% | epoch: 1 | remaining: 3579s    Percent tokens: 2.0%
step 00065 (2.1%) | loss: 5.622594 | lrm: 1.00 | dt: 391ms | tok/sec: 83,755 | mfu: 0.5% | epoch: 1 | remaining: 3578s    Percent tokens: 2.1%
step 00066 (2.1%) | loss: 5.616554 | lrm: 1.00 | dt: 393ms | tok/sec: 83,458 | mfu: 0.5% | epoch: 1 | remaining: 3578s    Percent tokens: 2.1%
step 00067 (2.1%) | loss: 5.616041 | lrm: 1.00 | dt: 391ms | tok/sec: 83,740 | mfu: 0.5% | epoch: 1 | remaining: 3578s    Percent tokens: 2.1%
step 00068 (2.2%) | loss: 5.602209 | lrm: 1.00 | dt: 394ms | tok/sec: 83,144 | mfu: 0.5% | epoch: 1 | remaining: 3577s    Percent tokens: 2.2%
step 00069 (2.2%) | loss: 5.599538 | lrm: 1.00 | dt: 391ms | tok/sec: 83,749 | mfu: 0.5% | epoch: 1 | remaining: 3577s    Percent tokens: 2.2%
step 00070 (2.2%) | loss: 5.594587 | lrm: 1.00 | dt: 392ms | tok/sec: 83,571 | mfu: 0.5% | epoch: 1 | remaining: 3576s    Percent tokens: 2.2%
step 00071 (2.2%) | loss: 5.582647 | lrm: 1.00 | dt: 390ms | tok/sec: 83,936 | mfu: 0.5% | epoch: 1 | remaining: 3576s    Percent tokens: 2.2%
step 00072 (2.3%) | loss: 5.582095 | lrm: 1.00 | dt: 392ms | tok/sec: 83,510 | mfu: 0.5% | epoch: 1 | remaining: 3576s    Percent tokens: 2.3%
