---------------------------------------
Begin Slurm Prolog: Apr-02-2026 21:37:23
Job ID:    6244120
User ID:   clinder9
Account:   gts-mtao8
Job name:  autoresearch
Partition: gpu-v100
QOS:       inferno
---------------------------------------
Resolved 54 packages in 90ms
Audited 47 packages in 69ms
Cache directory: /storage/home/hcoda1/7/clinder9/.cache/autoresearch

Data: all 11 shards already downloaded at /storage/home/hcoda1/7/clinder9/.cache/autoresearch/data

Tokenizer: already trained at /storage/home/hcoda1/7/clinder9/.cache/autoresearch/tokenizer

Done! Ready to train.
train
Starting cuda cuda
nproc_per_node 1 1
starting:  {'model_scale': 20, 'stiefel_lr': 0.0001, 'stiefel_momentum': 0.9, 'stiefel_beta1': 0.8, 'stiefel_beta2': 0.95, 'total_batch_size': 32768, 'stiefel_type': 'Adam', 'layers': 2} cuda
type Adam cuda cuda
stiefel optimizer is None False
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
/storage/project/r-mtao8-0/clinder9/stiefel-nanochat/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:2772: UserWarning: Tesla V100-PCIE-16GB does not support bfloat16 compilation natively, skipping
  warnings.warn(
step 00000 (0.0%) | loss: 9.010953 | lrm: 1.00 | dt: 24988ms | tok/sec: 1,311 | mfu: 0.0% | epoch: 1 | remaining: 3600s    Percent tokens: 0.1%
step 00001 (0.0%) | loss: 8.991462 | lrm: 1.00 | dt: 172ms | tok/sec: 189,987 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 0.2%
step 00002 (0.0%) | loss: 8.821592 | lrm: 1.00 | dt: 162ms | tok/sec: 202,115 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 0.3%
step 00003 (0.0%) | loss: 8.577310 | lrm: 1.00 | dt: 161ms | tok/sec: 203,027 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 0.5%
step 00004 (0.0%) | loss: 8.312357 | lrm: 1.00 | dt: 161ms | tok/sec: 203,455 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 0.6%
step 00005 (0.0%) | loss: 8.089073 | lrm: 1.00 | dt: 161ms | tok/sec: 203,619 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 0.7%
step 00006 (0.0%) | loss: 7.879560 | lrm: 1.00 | dt: 161ms | tok/sec: 203,550 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 0.8%
step 00007 (0.0%) | loss: 7.690903 | lrm: 1.00 | dt: 161ms | tok/sec: 203,657 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 0.9%
step 00008 (0.0%) | loss: 7.526475 | lrm: 1.00 | dt: 161ms | tok/sec: 203,561 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 1.0%
step 00009 (0.0%) | loss: 7.381674 | lrm: 1.00 | dt: 161ms | tok/sec: 203,587 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 1.1%
step 00010 (0.0%) | loss: 7.251853 | lrm: 1.00 | dt: 161ms | tok/sec: 203,577 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 1.2%
step 00011 (0.0%) | loss: 7.128245 | lrm: 1.00 | dt: 161ms | tok/sec: 203,235 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 1.4%
step 00012 (0.0%) | loss: 7.025737 | lrm: 1.00 | dt: 161ms | tok/sec: 203,481 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 1.5%
step 00013 (0.0%) | loss: 6.927640 | lrm: 1.00 | dt: 161ms | tok/sec: 203,519 | mfu: 0.3% | epoch: 1 | remaining: 3600s    Percent tokens: 1.6%
step 00014 (0.0%) | loss: 6.833370 | lrm: 1.00 | dt: 161ms | tok/sec: 203,628 | mfu: 0.3% | epoch: 1 | remaining: 3599s    Percent tokens: 1.7%
