model_scale	stiefel_type	stiefel_lr	stiefel_momentum	stiefel_beta1	stiefel_beta2	layers	training_seconds	total_seconds	peak_vram_mb	mfu_percent	total_tokens_M	num_steps	num_params_M	loss	batch_size
40	Adam	0.001		0.8	0.95	12	14511.229170322418	14564.22742319107	16166.1484375	24.590172472606362	4404.281344	16801	286.262424	5.093052287103877	262144
